gen,bestfit,medianfit,uniqueRS,n_reactions_median,n_reactions_mean,n_reactions_std
0,-124,-128,100,305
1,-18,-40,100,118
2,102.996,-15,100,104
3,102.996,-5,100,82
4,106.996,-3,100,82
5,108.992,-3,100,81
6,108.992,-3,100,81
7,108.992,-2,100,84
8,108.992,-2,100,79
9,108.992,-2,100,85
10,108.992,-1,100,93
11,108.992,-1,100,86
12,108.996,-1,100,87
13,108.996,-1,100,80
14,108.996,-1,100,81
15,108.996,-1,100,90
16,108.996,-1,100,84
17,108.996,-1,100,84
18,108.996,-1,100,79
19,108.996,-1,100,85
20,108.996,-1,100,79
21,108.996,-1,100,81
22,108.996,-1,100,84
23,108.996,-1,100,82
24,108.996,-1,100,81
25,108.996,-1,100,80
26,108.996,-1,100,89
27,108.996,-1,100,81
28,108.996,-1,100,81
29,108.996,-1,100,84
30,108.996,-1,100,88
31,108.996,96.9961,100,81
32,108.996,96.9961,100,81
33,108.996,98.9961,100,81
34,108.996,98.9961,100,88
35,108.996,100.996,100,81
36,108.996,100.996,100,82
37,108.996,100.996,100,89
38,108.996,100.996,100,82
39,108.996,100.996,100,78
40,108.996,100.996,100,90
41,108.996,100.996,100,78
42,108.996,102.992,100,88
43,108.996,102.992,100,85
44,108.996,102.996,100,85
45,108.996,102.996,100,78
46,110.984,102.996,100,90
47,110.984,102.996,100,79
48,110.984,102.996,100,80
49,110.984,102.996,100,82
50,110.984,102.996,100,84
51,110.984,102.996,100,82
52,110.988,104.992,100,87
53,110.988,104.992,100,87
54,110.988,104.992,100,87
55,110.988,104.992,100,79
56,110.988,104.992,100,83
57,110.988,104.996,100,85
58,110.988,104.996,100,93
59,110.988,104.996,100,92
60,110.988,104.996,100,86
61,110.988,104.996,100,90
62,110.988,104.996,100,86
63,110.988,104.996,100,88
64,110.988,104.996,100,79
65,110.988,104.996,100,97
66,110.988,104.996,100,84
67,110.988,104.996,100,84
68,110.988,104.996,100,79
69,110.988,104.996,100,83
70,110.988,104.996,100,83
71,110.988,106.988,100,88
72,110.988,106.992,100,87
73,110.988,106.992,100,79
74,110.988,106.992,100,83
75,110.988,106.992,100,83
76,110.988,106.996,100,82
77,110.988,106.996,100,85
78,110.988,106.996,100,83
79,110.988,106.996,100,83
80,110.988,108.988,100,85
81,110.988,108.988,100,84
82,110.988,108.992,100,85
83,110.988,108.992,100,84
84,110.992,108.992,100,85
85,110.992,108.992,100,84
86,110.992,108.992,100,82
87,110.992,108.992,100,82
88,110.992,108.992,100,82
89,110.992,108.992,100,83
90,110.992,108.992,100,84
91,110.992,108.992,100,83
92,110.992,108.992,100,86
93,110.992,108.992,100,83
94,110.996,108.992,100,83
95,110.996,108.996,100,83
96,110.996,108.996,100,85
97,110.996,108.996,100,85
98,110.996,108.996,100,87
99,110.996,108.996,100,84
100,110.996,108.996,100,85
101,110.996,108.996,100,85
102,110.996,108.996,100,84
103,110.996,108.996,100,84
104,110.996,108.996,100,87
105,110.996,108.996,100,83
106,110.996,108.996,100,83
107,110.996,108.996,100,83
108,110.996,108.996,100,83
109,110.996,108.996,100,83
110,110.996,108.996,100,83
111,110.996,108.996,100,83
112,110.996,108.996,100,83
113,110.996,110.973,100,83
114,110.996,110.98,100,85
115,110.996,110.984,100,84
116,110.996,110.984,100,84
117,110.996,110.984,100,84
118,110.996,110.988,100,84
119,110.996,110.988,100,84
120,110.996,110.988,100,84
121,110.996,110.988,100,83
122,110.996,110.988,100,83
123,110.996,110.988,100,83
124,110.996,110.988,100,84
125,110.996,110.988,100,83
126,110.996,110.988,100,83
127,110.996,110.988,100,83
128,110.996,110.988,100,83
129,110.996,110.988,100,83
130,110.996,110.988,100,84
131,110.996,110.988,100,84
132,110.996,110.992,100,84
133,110.996,110.992,100,84
134,110.996,110.992,100,85
135,110.996,110.992,100,84
136,110.996,110.992,100,85
137,110.996,110.992,100,84
138,110.996,110.992,100,85
139,110.996,110.992,100,84
140,110.996,110.992,100,85
141,110.996,110.992,100,85
142,110.996,110.992,100,84
143,110.996,110.992,100,84
144,110.996,110.992,100,83
145,110.996,110.992,100,84
